path,file_name,label,predicted_label_mobile,predicted_prob_mobile,predicted_proba_mobile,predicted_label_b0,predicted_prob_b0,predicted_proba_b0,predicted_label_b7,predicted_prob_b7,predicted_proba_b7
../data/seg_test/forest/22540.jpg,forest_22540.jpg,forest,forest,1.0,"[6.3901849e-11 1.0000000e+00 5.3674395e-08 5.4559983e-09 9.3194841e-11
 5.2595870e-09]",forest,1.0,"[1.1281556e-12 1.0000000e+00 4.0052630e-08 1.4924029e-10 3.1383793e-09
 1.1916904e-08]",forest,1.0,"[1.8607385e-19 1.0000000e+00 1.0714857e-11 3.0075616e-11 3.9845006e-15
 5.1473206e-17]"
../data/seg_test/forest/22542.jpg,forest_22542.jpg,forest,forest,0.99999654,"[7.5000116e-07 9.9999654e-01 8.0504680e-07 1.9095507e-06 3.9469494e-10
 8.6666354e-09]",forest,0.99998415,"[9.2986127e-08 9.9998415e-01 1.5374688e-05 2.9651977e-08 4.4944745e-08
 2.6749743e-07]",forest,1.0,"[9.1681620e-14 1.0000000e+00 2.4482137e-12 2.7316710e-11 5.3175915e-15
 1.2258281e-16]"
../data/seg_test/forest/22550.jpg,forest_22550.jpg,forest,forest,0.99999726,"[4.3586904e-10 9.9999726e-01 1.9458428e-06 7.6817201e-07 7.4466780e-11
 6.5679351e-11]",forest,0.9999999,"[5.0510546e-10 9.9999988e-01 1.6079735e-09 4.8424548e-10 1.9908422e-09
 5.8669023e-08]",forest,1.0,"[2.1274433e-15 1.0000000e+00 1.5470797e-11 5.2229477e-13 4.4403667e-17
 6.6406536e-17]"
../data/seg_test/forest/22552.jpg,forest_22552.jpg,forest,forest,0.9999974,"[1.4581413e-07 9.9999738e-01 3.0666857e-07 2.1447283e-06 1.8073319e-11
 1.1756933e-09]",forest,0.9999995,"[4.0783921e-10 9.9999952e-01 1.5373909e-09 2.7817006e-09 7.4766381e-11
 4.3843542e-07]",forest,1.0,"[2.9081120e-09 1.0000000e+00 5.8059966e-09 1.0188962e-09 9.5899590e-09
 5.0273796e-11]"
../data/seg_test/forest/22569.jpg,forest_22569.jpg,forest,forest,0.9999621,"[2.2055331e-09 9.9996209e-01 3.7782876e-05 1.2619606e-07 9.5033570e-10
 5.0373944e-10]",forest,0.9999994,"[5.9220145e-07 9.9999940e-01 5.5254072e-09 1.4133066e-10 2.4954017e-10
 1.0374988e-08]",forest,1.0,"[2.0989366e-14 1.0000000e+00 3.3996694e-12 2.2707031e-11 3.9800460e-13
 1.6025800e-15]"
../data/seg_test/forest/22570.jpg,forest_22570.jpg,forest,forest,0.9999962,"[5.0400675e-09 9.9999619e-01 3.6732529e-06 1.7274090e-07 2.4129221e-11
 1.3607235e-10]",forest,1.0,"[1.5442148e-14 1.0000000e+00 8.0430775e-12 6.4884323e-13 2.4530376e-12
 8.0121630e-12]",forest,1.0,"[1.3094029e-19 1.0000000e+00 1.4074993e-14 6.2924811e-15 1.2984444e-20
 9.5315337e-20]"
../data/seg_test/forest/22575.jpg,forest_22575.jpg,forest,forest,0.9921761,"[8.4714899e-05 9.9217612e-01 8.2471658e-04 6.3677160e-03 3.9457980e-05
 5.0733105e-04]",forest,0.9864472,"[1.10033645e-04 9.86447215e-01 5.39873372e-06 1.17894779e-05
 1.57033828e-05 1.34098474e-02]",forest,0.99999905,"[1.0610457e-07 9.9999905e-01 1.8993063e-10 4.0198365e-09 9.5440522e-10
 8.4414506e-07]"
../data/seg_test/forest/22595.jpg,forest_22595.jpg,forest,forest,0.99999964,"[1.17169385e-08 9.99999642e-01 8.27918143e-08 2.96792990e-07
 1.10437930e-10 1.82446573e-08]",forest,0.99999654,"[8.4063858e-09 9.9999654e-01 1.7806821e-07 1.7602915e-08 6.1333658e-08
 3.2156975e-06]",forest,1.0,"[8.73093195e-11 1.00000000e+00 4.20233182e-09 1.17073595e-08
 5.42589973e-10 1.26887691e-08]"
../data/seg_test/forest/22602.jpg,forest_22602.jpg,forest,forest,1.0,"[2.1168541e-08 1.0000000e+00 1.1834410e-08 5.9168831e-10 1.3664460e-09
 1.9323169e-08]",forest,1.0,"[9.1145438e-11 1.0000000e+00 5.8182740e-11 9.1529670e-13 1.0552084e-10
 1.5168533e-10]",forest,1.0,"[1.7395766e-16 1.0000000e+00 5.0544209e-09 2.0654984e-09 1.3473071e-10
 5.0610880e-16]"
../data/seg_test/forest/22626.jpg,forest_22626.jpg,forest,glacier,0.8334508,"[8.9482142e-04 1.6479142e-01 8.3345079e-01 2.2926313e-04 2.5342577e-04
 3.8025560e-04]",glacier,0.7643015,"[4.0698373e-07 9.5143199e-02 7.6430148e-01 5.1584174e-03 1.3539416e-01
 2.3448390e-06]",forest,0.9469399,"[9.7571686e-03 9.4693989e-01 3.1115947e-02 6.7253954e-05 1.2055527e-02
 6.4286767e-05]"
../data/seg_test/forest/22629.jpg,forest_22629.jpg,forest,forest,1.0,"[2.3104517e-10 1.0000000e+00 1.2481784e-08 8.3222753e-09 2.9065091e-13
 1.8962069e-13]",forest,1.0,"[3.5264684e-13 1.0000000e+00 3.6844375e-10 9.3878455e-12 6.4970517e-13
 3.5479783e-12]",forest,1.0,"[2.7272787e-21 1.0000000e+00 1.9477959e-15 6.4004791e-15 2.2286867e-19
 7.3906689e-21]"
../data/seg_test/forest/22639.jpg,forest_22639.jpg,forest,forest,1.0,"[1.3880066e-09 1.0000000e+00 1.2216107e-08 1.9297277e-08 7.6529052e-12
 2.2968986e-12]",forest,1.0,"[8.4717476e-17 1.0000000e+00 4.2220696e-10 2.5811723e-12 5.5371441e-12
 2.4623223e-13]",forest,1.0,"[1.4075882e-21 1.0000000e+00 2.5077387e-20 1.7911552e-19 1.0786862e-24
 4.1853359e-23]"
../data/seg_test/forest/22643.jpg,forest_22643.jpg,forest,forest,0.9507292,"[1.6199930e-07 9.5072919e-01 4.9135327e-02 1.3536240e-04 4.4500677e-08
 3.7092438e-09]",forest,0.9999999,"[1.3587273e-16 9.9999988e-01 1.2941804e-07 1.7369303e-09 5.4551797e-11
 1.2084507e-10]",forest,0.999995,"[5.5417570e-11 9.9999499e-01 2.0592329e-06 2.9815662e-06 4.7759709e-08
 2.6178533e-09]"
../data/seg_test/forest/22703.jpg,forest_22703.jpg,forest,forest,0.9996172,"[1.1734276e-09 9.9961722e-01 3.7989215e-04 2.8445579e-06 5.3843898e-09
 9.1790875e-10]",forest,1.0,"[4.0289741e-13 1.0000000e+00 3.7825187e-09 4.8006967e-09 4.6014068e-10
 5.2565857e-10]",forest,1.0,"[3.55604261e-11 1.00000000e+00 2.07509183e-11 1.00754204e-10
 1.52327380e-12 7.06171666e-13]"
../data/seg_test/forest/22707.jpg,forest_22707.jpg,forest,forest,1.0,"[1.5311000e-09 1.0000000e+00 3.9205994e-09 1.1740007e-08 2.0865350e-10
 7.5756212e-10]",forest,1.0,"[1.9982268e-16 1.0000000e+00 3.0248534e-12 3.5587784e-14 5.4603934e-12
 1.4124975e-12]",forest,1.0,"[7.2378545e-14 1.0000000e+00 3.0064833e-11 1.5539318e-11 2.1315316e-13
 6.7763644e-15]"
../data/seg_test/forest/22709.jpg,forest_22709.jpg,forest,forest,0.9753025,"[5.9408361e-05 9.7530252e-01 1.3767590e-02 3.3067467e-03 1.0789036e-06
 7.5627170e-03]",forest,0.999997,"[2.8188710e-10 9.9999702e-01 2.0373434e-06 4.0359641e-08 5.3566418e-09
 9.2378372e-07]",forest,0.99999166,"[5.6797238e-09 9.9999166e-01 3.0146452e-08 2.4781271e-10 1.4427118e-12
 8.3226641e-06]"
../data/seg_test/forest/22723.jpg,forest_22723.jpg,forest,forest,1.0,"[5.5149940e-10 1.0000000e+00 2.2197201e-10 1.1709520e-09 3.4792367e-11
 2.7062956e-11]",forest,1.0,"[3.6850046e-15 1.0000000e+00 1.0202804e-10 6.6010362e-14 1.4832692e-12
 2.7239768e-14]",forest,1.0,"[1.8014035e-22 1.0000000e+00 1.6951510e-21 1.1104670e-18 1.0341439e-21
 2.0172741e-24]"
../data/seg_test/forest/22731.jpg,forest_22731.jpg,forest,forest,0.9996499,"[5.9251235e-09 9.9964988e-01 3.4938304e-04 7.1904833e-07 3.5563930e-10
 1.5108819e-08]",forest,0.95792896,"[7.7038118e-09 9.5792896e-01 2.5531813e-04 3.8809678e-05 2.2817199e-04
 4.1548666e-02]",forest,0.99999964,"[1.5317674e-14 9.9999964e-01 3.5859046e-07 1.7190704e-08 1.4076210e-12
 1.3041863e-14]"
../data/seg_test/forest/22738.jpg,forest_22738.jpg,forest,forest,0.9999956,"[2.5610773e-06 9.9999559e-01 1.0924387e-06 6.2918912e-07 1.7306726e-09
 1.8033069e-07]",forest,0.999863,"[1.2629631e-04 9.9986303e-01 1.3008648e-06 8.6047985e-06 7.9204879e-11
 7.6445093e-07]",forest,1.0,"[8.8282653e-13 1.0000000e+00 1.6280562e-11 6.4208328e-09 1.6945500e-13
 4.6741446e-14]"
../data/seg_test/forest/22748.jpg,forest_22748.jpg,forest,forest,0.9997396,"[2.5979537e-04 9.9973959e-01 5.3024917e-07 2.7794197e-08 3.2056391e-09
 5.4740461e-09]",forest,1.0,"[1.3595261e-12 1.0000000e+00 3.8398337e-10 2.3502728e-13 1.2265773e-11
 5.2824208e-12]",forest,1.0,"[2.0250911e-14 1.0000000e+00 4.3464172e-13 3.2609135e-14 5.9542816e-16
 1.4237360e-12]"
../data/seg_test/forest/22753.jpg,forest_22753.jpg,forest,forest,0.9999987,"[3.0180278e-11 9.9999869e-01 1.3614292e-06 6.0224575e-10 2.0692524e-14
 3.9984353e-11]",forest,1.0,"[4.7418254e-17 1.0000000e+00 4.4648259e-13 4.5540049e-14 4.1239974e-14
 3.8539010e-13]",forest,1.0,"[1.3392271e-20 1.0000000e+00 1.4341885e-12 6.1558119e-14 8.4504730e-18
 4.9479726e-19]"
../data/seg_test/forest/22763.jpg,forest_22763.jpg,forest,forest,1.0,"[5.6028787e-10 1.0000000e+00 1.6857721e-09 1.2209695e-09 1.6285795e-13
 1.8225300e-11]",forest,1.0,"[3.0554203e-14 1.0000000e+00 3.3336802e-11 1.2058118e-11 2.3946916e-12
 2.8132531e-08]",forest,1.0,"[4.2974511e-17 1.0000000e+00 7.7102097e-15 4.1811857e-16 4.7939650e-19
 5.7076769e-18]"
../data/seg_test/forest/22771.jpg,forest_22771.jpg,forest,forest,0.9995334,"[4.7135563e-05 9.9953341e-01 3.3842682e-04 7.6750024e-05 3.3704481e-09
 4.3121872e-06]",forest,0.9999852,"[2.1387269e-11 9.9998522e-01 1.3328519e-05 8.1226989e-07 1.9562194e-07
 4.3975575e-07]",forest,0.999987,"[2.1151754e-12 9.9998701e-01 4.7799194e-06 8.2286133e-06 7.3875134e-10
 2.8840569e-13]"
../data/seg_test/forest/22774.jpg,forest_22774.jpg,forest,forest,0.9999994,"[9.4404831e-09 9.9999940e-01 6.0487992e-07 1.6926798e-08 1.0720228e-11
 4.8262762e-11]",forest,0.9999989,"[2.8224242e-12 9.9999893e-01 1.0315945e-06 3.8050501e-08 1.8454505e-11
 3.8183651e-10]",forest,1.0,"[1.32200975e-20 1.00000000e+00 1.07951861e-15 1.34705428e-15
 1.50419922e-22 9.88663292e-22]"
../data/seg_test/forest/22789.jpg,forest_22789.jpg,forest,forest,0.99999976,"[4.8365136e-12 9.9999976e-01 2.6082379e-08 1.7175344e-07 1.0907466e-11
 8.2937225e-12]",forest,0.99999976,"[1.2031489e-11 9.9999976e-01 2.6263632e-07 8.4452729e-09 1.9534631e-10
 2.8302207e-09]",forest,1.0,"[3.5663355e-21 1.0000000e+00 1.6036543e-10 2.9584399e-10 1.6634970e-16
 7.2146467e-21]"
../data/seg_test/forest/22805.jpg,forest_22805.jpg,forest,forest,0.9999999,"[3.5711913e-08 9.9999988e-01 1.0850345e-07 2.2461615e-08 3.6611599e-13
 2.2930586e-09]",forest,0.9999566,"[1.4890719e-09 9.9995661e-01 4.9059263e-06 3.8512109e-05 7.2419910e-09
 3.1565783e-08]",forest,1.0,"[2.4765441e-15 1.0000000e+00 1.6521702e-09 5.6032634e-10 1.8373259e-14
 6.6447901e-15]"
../data/seg_test/forest/22814.jpg,forest_22814.jpg,forest,forest,0.9999523,"[9.0150397e-06 9.9995232e-01 3.6854008e-06 1.8851166e-05 3.9612078e-07
 1.5743604e-05]",forest,0.99999785,"[2.0812502e-08 9.9999785e-01 5.0977269e-07 4.4507362e-09 1.1730795e-06
 4.8065277e-07]",forest,1.0,"[2.2342669e-15 1.0000000e+00 4.6146602e-14 7.9090292e-14 1.4559028e-14
 1.1939067e-15]"
../data/seg_test/forest/22819.jpg,forest_22819.jpg,forest,forest,0.9999995,"[1.7937712e-10 9.9999952e-01 3.2424165e-07 1.2360886e-07 1.3408952e-13
 5.2070501e-13]",forest,1.0,"[5.1450042e-17 1.0000000e+00 2.4118995e-12 2.0056645e-13 2.5036445e-15
 6.7146755e-14]",forest,1.0,"[1.6303562e-18 1.0000000e+00 1.0205800e-14 5.8877408e-16 5.2780227e-22
 4.7805973e-19]"
../data/seg_test/forest/22833.jpg,forest_22833.jpg,forest,forest,0.99999905,"[3.0359877e-09 9.9999905e-01 1.3833393e-07 8.6008947e-07 1.7233125e-10
 5.2197041e-10]",forest,1.0,"[5.32068096e-13 1.00000000e+00 3.49542839e-10 1.39402587e-10
 1.69635295e-11 1.37763976e-11]",forest,1.0,"[3.5793606e-16 1.0000000e+00 1.2751266e-12 1.6336537e-13 9.8549268e-15
 7.3573500e-17]"
../data/seg_test/forest/22845.jpg,forest_22845.jpg,forest,forest,1.0,"[8.5821059e-11 1.0000000e+00 1.9963739e-10 2.0701621e-11 8.2571840e-12
 3.2108996e-12]",forest,1.0,"[1.9821321e-16 1.0000000e+00 2.9894842e-14 1.6348624e-14 6.2615889e-16
 3.7758582e-13]",forest,1.0,"[1.4677611e-25 1.0000000e+00 3.3217773e-16 7.2121054e-16 1.4062157e-19
 2.8698946e-23]"
../data/seg_test/forest/22847.jpg,forest_22847.jpg,forest,forest,0.99536514,"[1.1456957e-07 9.9536514e-01 1.7004687e-03 2.9297315e-03 3.9220772e-06
 5.5972572e-07]",forest,0.9608744,"[6.1415063e-05 9.6087438e-01 7.1207265e-05 1.5737783e-03 1.7657918e-04
 3.7242722e-02]",forest,1.0,"[2.7065735e-08 1.0000000e+00 4.3509854e-10 5.2751624e-08 1.3391299e-09
 1.8639813e-08]"
../data/seg_test/forest/22854.jpg,forest_22854.jpg,forest,forest,1.0,"[2.7208252e-10 1.0000000e+00 4.2599588e-10 2.4999349e-09 9.1601965e-13
 1.9887718e-11]",forest,1.0,"[1.1581711e-13 1.0000000e+00 6.0101146e-11 5.1778758e-13 4.4099500e-16
 1.4695966e-13]",forest,1.0,"[4.7222145e-20 1.0000000e+00 4.4293199e-13 9.4314652e-14 1.9248590e-17
 2.2624711e-19]"
../data/seg_test/forest/22862.jpg,forest_22862.jpg,forest,forest,1.0,"[3.5595539e-13 1.0000000e+00 3.3384080e-11 2.9796804e-11 4.1073297e-15
 9.2424263e-15]",forest,1.0,"[1.5742629e-18 1.0000000e+00 1.0872112e-12 3.0763875e-12 2.0683621e-15
 5.6742754e-15]",forest,1.0,"[1.1729925e-21 1.0000000e+00 1.0856755e-16 4.1871373e-17 2.3601549e-21
 9.9338849e-23]"
../data/seg_test/forest/22897.jpg,forest_22897.jpg,forest,forest,0.99998605,"[1.3351949e-11 9.9998605e-01 2.6670230e-06 5.2922110e-06 5.9539898e-06
 1.8881661e-08]",forest,0.9999999,"[1.4643997e-10 9.9999988e-01 3.3174326e-09 1.7148366e-08 8.0873530e-11
 7.9846274e-08]",forest,1.0,"[7.36579572e-19 1.00000000e+00 1.16413913e-14 1.13781909e-13
 1.11309704e-13 3.34452415e-16]"
../data/seg_test/forest/22917.jpg,forest_22917.jpg,forest,glacier,0.81778854,"[7.9103738e-05 1.7297405e-01 8.1778854e-01 9.1582602e-03 6.8628957e-08
 4.2563624e-08]",forest,0.9999999,"[4.2060100e-10 9.9999988e-01 5.0890442e-08 8.7579259e-09 1.1835537e-08
 2.9062375e-09]",forest,1.0,"[7.8722093e-16 1.0000000e+00 1.0176721e-10 1.9218431e-10 3.9934500e-14
 3.0404201e-15]"
../data/seg_test/forest/22944.jpg,forest_22944.jpg,forest,forest,1.0,"[4.1196896e-10 1.0000000e+00 2.6458684e-08 5.8162493e-09 6.0300186e-13
 5.4060810e-12]",forest,1.0,"[2.1244648e-17 1.0000000e+00 5.7887050e-12 4.4531171e-12 4.9338490e-14
 6.6893176e-13]",forest,1.0,"[3.6891722e-20 1.0000000e+00 7.4083643e-14 1.3177625e-13 2.7514938e-19
 3.0969629e-20]"
../data/seg_test/forest/22947.jpg,forest_22947.jpg,forest,forest,0.99999976,"[4.4910827e-08 9.9999976e-01 1.3940908e-08 6.6647914e-08 4.2465861e-11
 1.4260549e-07]",forest,1.0,"[2.5906670e-12 1.0000000e+00 9.6982006e-11 9.3641062e-10 4.2194889e-12
 3.6262021e-10]",forest,1.0,"[1.7845077e-17 1.0000000e+00 1.3839599e-12 2.2773846e-13 9.1300715e-17
 1.4583914e-16]"
../data/seg_test/forest/22955.jpg,forest_22955.jpg,forest,forest,0.9998759,"[1.3159855e-07 9.9987590e-01 1.1618234e-06 1.2060804e-04 1.1789361e-06
 1.0228445e-06]",sea,0.9973404,"[9.5938931e-06 1.5044280e-05 2.4637417e-04 2.3869730e-03 9.9734038e-01
 1.6575219e-06]",sea,0.6770266,"[1.2157534e-02 2.7223403e-04 4.7523152e-02 2.5982815e-01 6.7702663e-01
 3.1922169e-03]"
../data/seg_test/forest/22956.jpg,forest_22956.jpg,forest,forest,0.99998176,"[2.8234423e-08 9.9998176e-01 7.8205670e-07 1.3187434e-05 3.3300134e-09
 4.3219334e-06]",forest,0.99999845,"[3.0550271e-09 9.9999845e-01 3.9807236e-07 2.7832633e-07 1.2372666e-07
 7.1278521e-07]",forest,0.96810406,"[1.1114518e-07 9.6810406e-01 3.5331268e-03 2.8354637e-02 2.7654432e-06
 5.3311260e-06]"
../data/seg_test/forest/22973.jpg,forest_22973.jpg,forest,forest,0.99697423,"[2.9642013e-07 9.9697423e-01 1.8389989e-03 1.1865760e-03 2.8903749e-08
 2.0735015e-08]",forest,0.9792797,"[6.6624992e-08 9.7927970e-01 5.7022879e-03 1.4307136e-02 5.4655055e-04
 1.6417216e-04]",forest,0.99999976,"[8.7810662e-11 9.9999976e-01 2.0815469e-09 2.8785900e-07 3.1503178e-10
 2.2625131e-12]"
../data/seg_test/forest/22993.jpg,forest_22993.jpg,forest,forest,1.0,"[9.4043831e-09 1.0000000e+00 2.1522823e-08 1.1008246e-08 2.8459585e-12
 2.4364991e-11]",forest,1.0,"[2.3582734e-14 1.0000000e+00 1.8234661e-10 3.5385816e-10 1.6728974e-11
 2.7220748e-11]",forest,1.0,"[2.6468602e-21 1.0000000e+00 6.8391337e-22 8.4206300e-21 3.6258750e-26
 8.3781673e-23]"
../data/seg_test/forest/22996.jpg,forest_22996.jpg,forest,forest,1.0,"[6.7619982e-10 1.0000000e+00 1.9045810e-08 1.5684986e-08 2.2824855e-13
 6.9951683e-10]",forest,0.99999666,"[4.3749707e-10 9.9999666e-01 1.8464333e-06 5.6571373e-08 1.0660999e-08
 1.4535522e-06]",forest,1.0,"[1.1727064e-13 1.0000000e+00 1.7148587e-09 3.4159828e-09 3.4154012e-14
 6.6090805e-12]"
../data/seg_test/forest/23011.jpg,forest_23011.jpg,forest,forest,0.9999999,"[2.5011950e-08 9.9999988e-01 1.3532402e-07 5.6469971e-09 3.8663144e-09
 1.2752798e-08]",forest,0.99999964,"[1.2109846e-09 9.9999964e-01 4.4022094e-08 1.8802599e-08 1.4239114e-09
 2.2812644e-07]",forest,1.0,"[8.4552950e-14 1.0000000e+00 1.9917225e-10 1.2408494e-10 1.2208408e-14
 6.0867901e-13]"
../data/seg_test/forest/23031.jpg,forest_23031.jpg,forest,forest,0.9999236,"[5.6528470e-06 9.9992359e-01 3.0138497e-05 3.0931121e-06 2.9905098e-07
 3.7231057e-05]",forest,0.99785477,"[2.3130044e-05 9.9785477e-01 7.4816477e-08 3.5270043e-07 4.8203262e-08
 2.1215670e-03]",forest,1.0,"[6.5782746e-10 1.0000000e+00 1.9489790e-10 9.1642477e-10 3.4897443e-11
 1.9894047e-08]"
../data/seg_test/forest/23032.jpg,forest_23032.jpg,forest,forest,0.9999994,"[1.1043328e-10 9.9999940e-01 4.2094169e-07 1.4126215e-07 2.2604548e-12
 5.7860577e-10]",forest,0.99999905,"[9.6807397e-12 9.9999905e-01 1.3558808e-07 6.4243613e-07 2.2829863e-11
 6.5990989e-08]",forest,0.99999976,"[1.9334608e-14 9.9999976e-01 2.4955969e-07 1.8430770e-08 1.4511741e-12
 4.0830681e-15]"
../data/seg_test/forest/23053.jpg,forest_23053.jpg,forest,forest,0.9999925,"[6.4055833e-08 9.9999249e-01 6.1037749e-06 1.3231850e-06 1.4519111e-12
 2.9437187e-08]",forest,0.9994773,"[9.1093973e-11 9.9947733e-01 1.7555799e-04 3.4459709e-04 7.7135996e-07
 1.6730353e-06]",forest,1.0,"[2.9246747e-11 1.0000000e+00 6.5770299e-11 2.8381394e-10 6.5416761e-14
 1.2600425e-12]"
../data/seg_test/forest/23061.jpg,forest_23061.jpg,forest,forest,1.0,"[3.1240137e-14 1.0000000e+00 9.7970495e-12 1.0390471e-10 2.9315480e-12
 9.3780100e-14]",forest,1.0,"[2.0597297e-14 1.0000000e+00 4.9313800e-12 6.3134276e-10 5.0622733e-13
 9.4716578e-12]",forest,1.0,"[3.8513749e-12 1.0000000e+00 9.6320796e-10 1.9609035e-10 2.1624562e-10
 5.2226322e-12]"
../data/seg_test/forest/23065.jpg,forest_23065.jpg,forest,forest,0.9613723,"[1.6617040e-08 9.6137232e-01 3.8604163e-02 2.3519100e-05 2.5921412e-09
 2.0002272e-08]",forest,0.9983537,"[1.9387902e-07 9.9835372e-01 4.6902689e-05 1.5431970e-03 1.6787713e-05
 3.9200215e-05]",forest,0.99999917,"[1.2941433e-09 9.9999917e-01 8.4302292e-07 1.7565833e-08 4.6227744e-12
 1.4230949e-11]"
../data/seg_test/forest/23067.jpg,forest_23067.jpg,forest,forest,0.9999721,"[1.3941773e-08 9.9997211e-01 1.7814575e-05 1.0109718e-05 4.1774070e-10
 3.1658933e-09]",forest,0.99998033,"[8.1814784e-11 9.9998033e-01 2.6510625e-06 1.0412305e-05 2.7875652e-08
 6.4921774e-06]",forest,0.999992,"[2.6818797e-16 9.9999201e-01 2.8273355e-06 5.2022251e-06 1.4050995e-12
 2.5966008e-17]"
../data/seg_test/forest/23070.jpg,forest_23070.jpg,forest,forest,0.9999608,"[1.1134109e-08 9.9996078e-01 3.7909260e-05 1.2844525e-06 7.7330746e-11
 2.9495306e-09]",forest,0.9999995,"[1.7325866e-11 9.9999952e-01 4.7630675e-07 3.1128994e-08 5.1755852e-12
 1.0351823e-08]",forest,1.0,"[6.5522771e-18 1.0000000e+00 2.7916022e-10 1.1740152e-10 5.5718076e-16
 4.0403170e-17]"
../data/seg_test/forest/23084.jpg,forest_23084.jpg,forest,forest,0.99993336,"[1.4546396e-07 9.9993336e-01 4.2197258e-05 2.4262927e-05 7.3001671e-09
 1.7307035e-09]",forest,1.0,"[1.80934035e-11 1.00000000e+00 4.62756222e-11 2.18839724e-10
 1.16566685e-08 6.81465995e-09]",forest,1.0,"[5.2953424e-16 1.0000000e+00 1.2225447e-13 1.5972605e-12 9.5109492e-18
 2.5197483e-17]"
../data/seg_test/forest/23088.jpg,forest_23088.jpg,forest,forest,1.0,"[3.1157354e-11 1.0000000e+00 3.3173524e-08 2.0688260e-09 1.4661376e-11
 3.8159136e-11]",forest,1.0,"[1.6462376e-09 1.0000000e+00 1.6775122e-10 6.6818962e-13 4.3292796e-14
 7.7994483e-10]",forest,1.0,"[1.4715795e-17 1.0000000e+00 1.4525065e-12 4.6312420e-12 7.6169205e-16
 2.6636481e-18]"
../data/seg_test/forest/23090.jpg,forest_23090.jpg,forest,forest,0.9999999,"[2.5997897e-12 9.9999988e-01 1.9872115e-09 6.5962226e-08 7.1128503e-10
 9.8256336e-10]",forest,0.99110866,"[5.9182103e-06 9.9110866e-01 8.1895341e-05 8.5658976e-06 1.8173581e-05
 8.7768044e-03]",street,0.93471646,"[6.9932244e-06 6.5269746e-02 5.4479547e-06 2.0805571e-08 1.3554529e-06
 9.3471646e-01]"
../data/seg_test/forest/23094.jpg,forest_23094.jpg,forest,forest,0.9999937,"[6.8071859e-09 9.9999368e-01 2.2327697e-08 6.1223475e-09 7.9691109e-10
 6.3300822e-06]",forest,1.0,"[1.0761052e-09 1.0000000e+00 9.7464614e-09 1.2888188e-09 4.2541207e-10
 2.7776764e-10]",forest,1.0,"[8.3380042e-13 1.0000000e+00 1.8873828e-11 6.8044147e-12 2.3130811e-09
 3.2830387e-13]"
../data/seg_test/forest/23101.jpg,forest_23101.jpg,forest,forest,0.9999999,"[7.6131657e-10 9.9999988e-01 9.8377392e-08 3.9101980e-08 3.9845518e-12
 1.3362689e-10]",forest,1.0,"[1.1038747e-13 1.0000000e+00 3.6116426e-11 4.8601934e-10 3.4082605e-11
 1.1774693e-09]",forest,1.0,"[4.7405413e-17 1.0000000e+00 5.7705586e-16 4.9745514e-16 2.1091343e-21
 2.1909068e-18]"
../data/seg_test/forest/23107.jpg,forest_23107.jpg,forest,forest,0.99999297,"[3.3134575e-09 9.9999297e-01 5.9277027e-06 1.0269582e-06 5.6659825e-08
 8.8711118e-09]",forest,0.99999905,"[4.1229043e-12 9.9999905e-01 7.6648043e-08 1.1698330e-08 1.7016066e-12
 8.1516322e-07]",forest,1.0,"[5.9913684e-18 1.0000000e+00 6.8512743e-15 1.5847177e-13 7.2125689e-17
 7.2189039e-16]"
../data/seg_test/forest/23110.jpg,forest_23110.jpg,forest,forest,1.0,"[1.2534346e-11 1.0000000e+00 1.4344231e-09 5.5015931e-12 3.1919356e-11
 2.8004592e-11]",forest,1.0,"[5.9335627e-14 1.0000000e+00 2.1708751e-13 1.1023441e-11 2.2447772e-13
 4.0873631e-11]",forest,1.0,"[4.4300818e-16 1.0000000e+00 2.3278087e-14 2.2801520e-14 4.5822260e-14
 7.0063940e-15]"
../data/seg_test/forest/23116.jpg,forest_23116.jpg,forest,forest,0.99999774,"[6.8725640e-08 9.9999774e-01 6.4341384e-07 1.4570207e-06 1.5626361e-08
 8.6749150e-09]",forest,0.99998236,"[4.6743502e-09 9.9998236e-01 1.2375034e-06 1.7296211e-08 1.1952987e-07
 1.6243803e-05]",forest,1.0,"[1.9746225e-09 1.0000000e+00 6.6410188e-10 3.7034413e-09 9.2164977e-11
 7.0065886e-09]"
../data/seg_test/forest/23122.jpg,forest_23122.jpg,forest,forest,0.9999957,"[4.7791726e-08 9.9999571e-01 2.2930067e-06 1.9453348e-06 1.0208064e-08
 2.8852941e-08]",forest,0.9999918,"[3.4252277e-08 9.9999177e-01 2.1665260e-06 1.7557497e-06 7.8243687e-07
 3.5437940e-06]",forest,1.0,"[1.0223841e-14 1.0000000e+00 2.4532348e-15 1.4229894e-12 1.2998601e-15
 3.6316104e-16]"
../data/seg_test/forest/23123.jpg,forest_23123.jpg,forest,forest,0.9997243,"[9.1187269e-07 9.9972433e-01 1.2699545e-04 1.4769092e-04 3.2943266e-09
 7.6074397e-10]",forest,0.99996006,"[7.4753670e-09 9.9996006e-01 2.6558815e-05 8.2098077e-06 4.5311715e-08
 5.1366846e-06]",forest,1.0,"[6.4542208e-12 1.0000000e+00 1.3026376e-11 5.8628702e-10 3.0398867e-15
 1.1063425e-14]"
